loan_id,loan_amount,default_prob,interest_rate,loan_grade,loan_purpose,annual_income,employment_length,home_ownership,credit_score,risk_grade,risk_description,expected_loss,monthly_payment
LC000843,10341.079006092543,0.17835223826541058,19.714818763375746,A,home_improvement,44275.35489134375,10,OWN,751,B,Low-Medium Risk,829.9595640672237,382.8105651239694
LC000844,33832.10952408366,0.03500868993049537,15.092080003392114,C,debt_consolidation,39532.32157393721,5,RENT,830,A,Low Risk,532.9880244104419,1174.3273214755143
LC000845,9459.88183259339,0.2660154823725605,23.79067020098828,A,credit_card,23783.589346328194,2,OWN,703,C,Medium Risk,1132.4137629981385,370.0992125952555
LC000846,17438.72371181071,0.06510131462569813,14.37499556296662,C,debt_consolidation,49215.986743060035,6,RENT,814,A,Low Risk,510.87772756494513,599.1953178641265
LC000847,7560.490042359315,0.2911050872405564,7.048280954764954,B,debt_consolidation,24890.725879431226,5,RENT,689,C,Medium Risk,990.403701013065,233.61291598559868
LC000848,34906.22755537842,0.033983240311315756,10.720937792669728,B,debt_consolidation,34510.077875737355,2,RENT,831,A,Low Risk,533.8020237191536,1138.1776473185557
LC000849,20065.850309937276,0.08308767460520713,13.849268643947628,B,debt_consolidation,74867.26864014404,3,MORTGAGE,804,A,Low Risk,750.2511785529883,684.3351221523991
LC000850,22861.550519601315,0.2022929230867132,8.824247234630162,B,debt_consolidation,26097.18888866294,9,MORTGAGE,738,C,Medium Risk,2081.1284464071227,725.1226184908676
LC000851,7012.294321652825,0.1572530036356207,23.056172273832775,A,debt_consolidation,16539.477391989058,4,MORTGAGE,763,B,Low-Medium Risk,496.21695500561134,271.64930346139187
LC000852,27498.814111975335,0.14050158869082907,19.803280160719915,B,other,21455.28764137474,8,RENT,772,B,Low-Medium Risk,1738.6321814308462,1019.2002406919678
LC000853,11297.167792867573,0.5224997521460709,10.829169607699907,C,debt_consolidation,59703.70831876611,5,RENT,562,E,High Risk,2656.245317276647,368.9415204933114
LC000854,31941.628683221414,0.2726506845817024,16.634481603322484,C,debt_consolidation,41248.31608262175,3,RENT,700,C,Medium Risk,3919.008117210687,1133.004080148864
LC000855,11154.189214460215,0.035863253056623544,18.9860848279723,A,debt_consolidation,34049.18277841179,10,RENT,830,A,Low Risk,180.01147969784148,408.78971250637255
LC000856,10720.631619909997,0.32484889547247514,22.943020720322362,B,credit_card,28154.235873969883,10,MORTGAGE,671,D,Medium-High Risk,1567.1634032227746,414.67435323166296
LC000857,6096.490035442846,0.283102296383111,21.86943628515739,A,debt_consolidation,46289.94073732461,6,RENT,694,C,Medium Risk,776.6686480097807,232.41613421102318
LC000858,19162.008353299978,0.19964036076323924,15.273460070487847,A,home_improvement,23752.60706282947,1,RENT,740,B,Low-Medium Risk,1721.4796172704553,666.8262551843566
LC000859,21945.23399787849,0.13071152163930705,19.943747156274316,A,other,42312.28651987189,3,OWN,778,B,Low-Medium Risk,1290.8227178670081,814.934667678649
LC000860,6971.259182850571,0.2768272189360706,16.11860556889653,D,debt_consolidation,25194.291387459034,4,OWN,697,C,Medium Risk,868.4254314319805,245.49719287869627
LC000861,28265.82850085032,0.2139546749831119,15.948670020819723,A,credit_card,23182.902096718786,3,MORTGAGE,732,C,Medium Risk,2721.422767512515,993.0265101748319
LC000862,18598.66504244083,0.3072864977132324,8.065355250087453,A,debt_consolidation,26403.616874899923,3,RENT,680,D,Medium-High Risk,2571.8033893649263,583.3754711859513
LC000863,20731.708079827404,0.10326571588783298,8.270477844290738,A,credit_card,30100.476367003153,10,MORTGAGE,793,B,Low-Medium Risk,963.3936043984268,652.2463239122746
LC000864,18222.882408146845,0.12015575009509079,15.531605070404234,A,credit_card,35439.598726284574,8,RENT,783,B,Low-Medium Risk,985.3128470904834,636.4564619000728
LC000865,17022.89182625978,0.07563733756378911,10.83950780962212,C,debt_consolidation,40852.687906801126,10,MORTGAGE,808,A,Low Risk,579.4047969186049,556.0147359788958
LC000866,21789.209939246535,0.0968576524883455,6.378664244288435,A,debt_consolidation,5743.461488240401,1,OWN,796,A,Low Risk,949.7032759310151,666.6148618599864
LC000867,9657.207377921375,0.15011850796740894,19.011105670203822,A,credit_card,24250.068500550715,5,MORTGAGE,767,B,Low-Medium Risk,652.3765032174347,354.04901450878106
LC000868,10457.843914858135,0.22083392259410303,6.584758740422969,C,credit_card,29858.206669086012,7,RENT,728,C,Medium Risk,1039.2510121177468,320.92609356171414
LC000869,30853.56863040552,0.10651597579526899,16.71498313987298,B,debt_consolidation,77074.7507822298,7,MORTGAGE,791,B,Low-Medium Risk,1478.8790862452752,1095.6423296588914
LC000870,33383.46386400898,0.1945256860286861,15.705488294291658,C,credit_card,21162.76811718908,10,RENT,743,B,Low-Medium Risk,2922.27354457209,1168.8153293233843
LC000871,16199.279488392589,0.3658659230021861,23.43866443040048,B,credit_card,39395.16251929296,6,OWN,648,D,Medium-High Risk,2667.0439538960113,630.7793080165194
LC000872,13122.340194306613,0.247781786472299,14.71583650825755,A,home_improvement,76689.12221964382,9,MORTGAGE,713,C,Medium Risk,1463.1646032191466,453.0663034833053
LC000873,24319.98629717047,0.12241224767430094,7.144825854800352,C,debt_consolidation,18835.82150456047,10,MORTGAGE,782,B,Low-Medium Risk,1339.6788837201766,752.5420087673783
LC000874,17262.025132942894,0.010003919677170115,15.93038342051631,A,home_improvement,44222.43917705825,3,OWN,844,A,Low Risk,77.70956080286363,606.2884614296082
LC000875,5761.590669810346,0.1990840555392133,21.139731071089827,B,credit_card,24315.373486006287,6,MORTGAGE,740,B,Low-Medium Risk,516.1683766062313,217.48189112929947
LC000876,9684.57792098571,0.11542919420971402,23.943287117065918,B,debt_consolidation,28217.090765287496,9,RENT,786,B,Low-Medium Risk,503.0473615562556,379.6652961718268
LC000877,26479.166865421925,0.08166578989336266,13.746177126403305,A,credit_card,24305.17532581409,5,MORTGAGE,805,A,Low Risk,973.0989350022769,901.734256082383
LC000878,24767.71825730454,0.19737504414935694,11.765377364941365,C,credit_card,25186.699732870737,10,MORTGAGE,741,B,Low-Medium Risk,2199.838268031443,819.8699485785866
LC000879,5812.879775104505,0.31980092550589884,22.31975934513598,D,other,141627.55998323538,5,OWN,674,D,Medium-High Risk,836.5339493698239,222.95923973231368
LC000880,11659.164857988482,0.12911047175228463,9.442358323370184,E,debt_consolidation,55394.07602359626,1,MORTGAGE,778,B,Low-Medium Risk,677.3941237736482,373.16336603983984
LC000881,11932.243897642142,0.31298886555089633,17.07772047059268,C,credit_card,62998.67232171449,7,MORTGAGE,677,D,Medium-High Risk,1680.596766449829,425.87872568139755
LC000882,25156.782307961854,0.16285744552536296,13.30285963525706,B,debt_consolidation,46443.72963499917,7,RENT,760,B,Low-Medium Risk,1843.6361869405407,851.3058428950205
LC000883,5591.316132630925,0.26323505015200943,6.739482569199995,A,other,16266.639056071284,10,MORTGAGE,705,C,Medium Risk,662.3236721649783,171.97839313501598
LC000884,8123.257459537215,0.3651825409903156,12.25119253750256,A,debt_consolidation,44244.17419514335,6,RENT,649,D,Medium-High Risk,1334.9123100865513,270.784011283665
LC000885,28997.48256119568,0.011375677496792977,10.774113405048142,B,other,62097.73583380031,10,MORTGAGE,843,A,Low Risk,148.43970442576824,946.2414768113218
LC000886,10356.339861630007,0.20088311342556112,18.349640770982763,B,other,23701.65753777614,8,MORTGAGE,739,C,Medium Risk,936.1862077938663,376.2254691308294
LC000887,24582.38323555624,0.46584851623368334,23.078228958454527,D,debt_consolidation,58845.06980602895,7,RENT,593,D,Medium-High Risk,5153.250040097241,952.5798025068848
LC000888,12145.483431401795,0.3451355833159385,10.824849372815478,B,home_improvement,51646.004013674516,8,MORTGAGE,660,D,Medium-High Risk,1886.3273289379163,396.62089697233887
LC000889,7983.241782780355,0.08894551710749779,20.60638690473027,B,other,91676.37783676952,8,OWN,801,A,Low Risk,319.5331058536115,299.1582054533017
LC000890,12295.165729983622,0.22003691431038438,6.996476704891371,B,debt_consolidation,29469.422924447575,5,OWN,728,C,Medium Risk,1217.4256476721714,379.61921717937315
LC000891,26668.007955669775,0.5002584319171811,15.686178180716636,C,credit_card,20977.26495090287,1,RENT,574,E,High Risk,6003.403129016223,933.4414834669894
LC000892,30670.89404318857,0.13275633637500178,7.2699011467781025,C,credit_card,30308.574713699643,6,RENT,776,B,Low-Medium Risk,1832.2899869338112,950.817637570103
LC000893,29906.595937009748,0.3333582478088632,22.812593840351507,C,debt_consolidation,74442.73838722608,2,MORTGAGE,666,D,Medium-High Risk,4486.324688770156,1154.7568541150213
LC000894,16915.505888553645,0.206314717639621,19.79432305003302,B,debt_consolidation,14556.560429116897,6,RENT,736,C,Medium Risk,1570.4630195077314,626.8695068028089
LC000895,25042.554097119384,0.139565539876514,17.84309840168266,C,debt_consolidation,12910.705659794365,8,OWN,773,B,Low-Medium Risk,1572.7849121030736,903.3784526257273
LC000896,11149.528862474628,0.3018754395950476,20.830134869243956,A,debt_consolidation,37975.54350215887,9,MORTGAGE,683,D,Medium-High Risk,1514.5960169867399,419.0874697809834
LC000897,13794.431907830398,0.3369286687823591,17.65535632026294,D,credit_card,29106.166956559522,9,RENT,664,D,Medium-High Risk,2091.4828106913874,496.32007936422457
LC000898,31890.074555633593,0.09428757081430658,23.44099914913724,B,debt_consolidation,36456.09528313468,1,OWN,798,A,Low Risk,1353.0769483220186,1241.797812586224
LC000899,5390.057705322081,0.37429284361534876,18.85124306156589,B,home_improvement,58259.117665070014,5,OWN,644,D,Medium-High Risk,907.8570115991206,197.17290625049156
LC000900,7565.255925634043,0.0034386770775328324,22.64385497248044,B,home_improvement,27548.82949037088,5,MORTGAGE,848,A,Low Risk,11.706512461716246,291.4465126366494
LC000901,11236.587654380819,0.1448230760896388,15.308374056191484,C,debt_consolidation,14235.542147772769,8,RENT,770,B,Low-Medium Risk,732.2927349862301,391.2190021016798
LC000902,5795.966116214591,0.21351192183304826,8.107159433673527,A,credit_card,100935.88362009147,8,OWN,732,C,Medium Risk,556.8785389584928,181.9111709941837
LC000903,10443.06305269392,0.13844818885653706,15.507198985614307,D,credit_card,22057.01247253173,4,RENT,773,B,Low-Medium Risk,650.6204245920416,364.6114103361027
LC000904,22491.246829090764,0.19818355988064398,8.28371090513568,B,other,21385.778820231564,4,MORTGAGE,740,B,Low-Medium Risk,2005.8279132345542,707.7413260656514
LC000905,17642.736517774938,0.1340942743918087,16.66488262517529,B,debt_consolidation,63061.13974174696,8,RENT,776,B,Low-Medium Risk,1064.6054782366032,626.0731153236052
LC000906,31780.151332309244,0.18899745397687837,14.684875089497933,A,debt_consolidation,29964.104856548674,7,MORTGAGE,746,B,Low-Medium Risk,2702.8654599628558,1096.771459995471
LC000907,29523.306852153226,0.281755337221881,17.20635716099007,B,other,35182.535010540865,6,MORTGAGE,695,C,Medium Risk,3743.257175115076,1055.620975210946
LC000908,15254.520550936279,0.1682920816136368,6.180845658986969,B,other,46230.50136928256,7,MORTGAGE,757,B,Low-Medium Risk,1155.2467578907806,465.32307471541975
LC000909,12782.703002938775,0.4526728035525904,9.507128849796555,B,home_improvement,62429.39714756624,5,OWN,601,D,Medium-High Risk,2603.8719023941853,409.51028146324467
LC000910,16390.772245018008,0.18147924708107127,14.843947774418355,C,home_improvement,30738.45185935543,2,RENT,750,B,Low-Medium Risk,1338.563252746435,566.9397304004192
LC000911,22708.848275444234,0.150513137020257,23.10906410860443,B,debt_consolidation,77650.71239389942,6,MORTGAGE,767,B,Low-Medium Risk,1538.0909964243742,880.3445894129595
LC000912,13041.909224686287,0.5838933020626261,12.904962726392851,E,credit_card,12482.71386772302,7,RENT,528,E,High Risk,3426.7875490813954,438.8366963391742
LC000913,23724.46723547402,0.36142491448679187,13.638696468965424,B,debt_consolidation,53097.95097672447,7,RENT,651,D,Medium-High Risk,3858.576093821652,806.6890750703731
LC000914,17282.34956573721,0.2781993806293093,18.864529602119198,C,debt_consolidation,23866.622673532198,0,RENT,696,C,Medium Risk,2163.5725252532875,632.3190494061813
LC000915,21561.415425559408,0.04740489234285175,16.868269631150124,A,home_improvement,72123.53259527819,6,MORTGAGE,823,A,Low Risk,459.95245965366604,767.3104441585058
LC000916,18083.7958740595,0.4260713394753142,11.380670701769997,B,debt_consolidation,38988.50895104311,2,MORTGAGE,615,D,Medium-High Risk,3467.2442088864113,595.305596036597
LC000917,13833.972786257531,0.2940068341775283,13.3946951202137,B,credit_card,25940.1524271268,1,OWN,688,C,Medium Risk,1830.2771443435458,468.7555351563485
LC000918,33453.5992088647,0.062937269611948,9.918596379430184,B,other,50585.51485021576,1,MORTGAGE,815,A,Low Risk,947.4651868042656,1078.1754522284639
LC000919,27908.173824792826,0.2824348186590354,23.388386264343755,D,debt_consolidation,56760.3997240382,7,OWN,694,C,Medium Risk,3547.0080059895904,1085.9751618977543
LC000920,9203.395272993577,0.09824171255865786,8.351418868032475,A,other,50058.47301525364,8,MORTGAGE,795,A,Low Risk,406.87079083791554,289.89530804552845
LC000921,31054.039276937383,0.3884911813640113,12.693062122195549,A,other,21701.830269393704,2,RENT,636,D,Medium-High Risk,5428.899182169815,1041.748172211874
LC000922,19622.93594748541,0.41708575271181114,6.465101499960202,D,credit_card,28509.465621614796,2,MORTGAGE,620,D,Medium-High Risk,3683.0011545326743,601.1117709951424
LC000923,31836.566806822742,0.27974834190418224,9.992030854803836,A,debt_consolidation,36241.62435967566,5,RENT,696,C,Medium Risk,4007.8020492586743,1027.1573493872702
LC000924,28995.657678419455,0.12046465703682041,20.04848049084279,C,debt_consolidation,35573.99504594896,10,RENT,783,B,Low-Medium Risk,1571.8283810045316,1078.2989286107252
LC000925,17756.405134077002,0.29474874661619876,9.621154181199831,B,credit_card,52832.02065728011,9,OWN,687,C,Medium Risk,2355.155170955385,569.7961836493729
LC000926,5674.079249603522,0.0627961441583041,7.441141245521381,C,debt_consolidation,13260.558523053136,0,OWN,815,A,Low Risk,160.33963433568513,176.3458056075682
LC000927,13060.320781548382,0.22768820997705727,14.54015723720142,A,debt_consolidation,42923.018692590376,5,MORTGAGE,724,C,Medium Risk,1338.1564772146107,449.8048312178269
LC000928,21249.026439826008,0.15586447454781469,6.179446225221333,A,other,31414.012263358934,2,RENT,764,B,Low-Medium Risk,1490.385753313246,648.1656642904633
LC000929,24004.34659478442,0.1650160741752005,7.525790779673997,B,debt_consolidation,23878.880634555182,10,RENT,759,B,Low-Medium Risk,1782.4963671954754,746.9688039869175
LC000930,12736.63056299607,0.055842226507337715,20.537265652133552,D,home_improvement,25053.19419391773,3,OWN,819,A,Low Risk,320.05881397759805,476.83270080751146
LC000931,9180.682222184725,0.2019660758998246,19.886520207472913,B,debt_consolidation,32621.640552135996,8,OWN,738,C,Medium Risk,834.3838631240687,340.6564447458687
LC000932,30047.907103978974,0.0868125351389807,22.47249876728813,B,credit_card,5999.656207210128,2,RENT,802,A,Low Risk,1173.8407460926512,1154.9010510964565
LC000933,34532.06542110656,0.12726683203153039,21.38127784639349,C,other,25574.606756309302,0,OWN,780,B,Low-Medium Risk,1977.6539563424044,1307.7677635259602
LC000934,20770.705469080574,0.2659735562509899,18.297160138316727,D,debt_consolidation,23437.50011634577,2,RENT,703,C,Medium Risk,2486.0062797539604,754.0106782178848
LC000935,10150.378575449104,0.21360440270901937,6.941991431411931,C,debt_consolidation,47400.66820147382,6,RENT,732,C,Medium Risk,975.6744987956548,313.1450799811069
LC000936,13169.21979558107,0.1239776469139838,20.091275123759836,E,credit_card,24275.834238915533,6,RENT,781,B,Low-Medium Risk,734.7099968771381,490.0280751378324
LC000937,5551.720296424002,0.08442554795771545,21.219194595130087,A,home_improvement,32612.244660445027,10,MORTGAGE,803,A,Low Risk,210.9181626601051,209.78676265246577
LC000938,32428.96419681497,0.13128848795716155,20.38347862389518,A,credit_card,78522.32936491935,4,MORTGAGE,777,B,Low-Medium Risk,1915.8973539375443,1211.522237204701
LC000939,8532.532486704235,0.1297660000584185,15.15262263554447,C,debt_consolidation,59705.281327054065,0,RENT,778,B,Low-Medium Risk,498.2546750256538,296.42116068143736
LC000940,22295.494265427606,0.14543612317330737,10.19223309569067,C,debt_consolidation,57018.76481791729,10,MORTGAGE,770,B,Low-Medium Risk,1459.156612588424,721.4267860770299
LC000941,13221.65662061618,0.24872756680628924,21.215939562397082,A,other,28284.345973996362,7,MORTGAGE,713,C,Medium Risk,1479.8657161773574,499.593912029346
LC000942,21625.340075473803,0.15251649325866176,19.088930575322493,A,other,47644.198039559946,9,OWN,766,B,Low-Medium Risk,1484.1994652267708,793.6715762720808
LC000943,24542.611650555926,0.4225653204334307,23.653701138999327,C,credit_card,32307.384319127978,7,MORTGAGE,617,D,Medium-High Risk,4666.885450375687,958.4198342489946
LC000944,29892.25411121605,0.09035596179822482,8.802466759606792,A,home_improvement,32923.87622472629,9,RENT,800,A,Low Risk,1215.4245167411398,947.8199441083913
LC000945,11192.638152818097,0.23145923482035582,10.061962494936992,B,credit_card,44571.176927958106,9,MORTGAGE,722,C,Medium Risk,1165.7877581125788,361.48064347744275
LC000946,5329.8748597544145,0.07192803551767832,9.812366697867049,B,credit_card,26943.657510188852,9,OWN,810,A,Low Risk,172.51534269773833,171.51092886594887
LC000947,9106.568902064218,0.09721374658768556,20.26571581718406,B,debt_consolidation,76611.42930394245,1,RENT,796,A,Low Risk,398.37765668785596,339.6669245384593
LC000948,32000.559255443153,0.0043227862818644635,9.364331336102127,C,credit_card,33521.25285369297,9,OWN,847,A,Low Risk,62.24921035263925,1023.0440650176865
LC000949,31216.702326875456,0.09535744567843334,7.19987693681951,B,credit_card,49472.89798346213,2,MORTGAGE,797,A,Low Risk,1339.5352483776826,966.7365004151767
LC000950,22922.39306510925,0.029179519695910566,23.974094518541314,C,debt_consolidation,75192.00889735801,3,MORTGAGE,833,A,Low Risk,300.9889889643416,898.9991116358636
LC000951,23015.5058130096,0.15094344263059603,6.446709806012684,B,credit_card,60829.30167395608,0,OWN,766,B,Low-Medium Risk,1563.3178565850737,704.8441844518093
LC000952,24951.100236387665,0.1151161537221628,21.03439308285958,B,home_improvement,17953.501574040907,3,RENT,786,B,Low-Medium Risk,1292.5236106570928,940.4750435535734
LC000953,10261.138358703487,0.03214728882598246,12.57660314791175,C,credit_card,45362.81282013543,4,OWN,832,A,Low Risk,148.4405003252739,343.6494185872752
LC000954,32432.358377748795,0.20786385768146112,21.149078275640676,A,credit_card,55567.828975654935,2,RENT,735,C,Medium Risk,3033.6818067479335,1224.375144271136
LC000955,17563.115746762196,0.3569754355274973,15.983168841800609,A,other,56722.79919394336,10,RENT,653,D,Medium-High Risk,2821.3204018141264,617.3211083438073
LC000956,16494.155847484923,0.49991416506130953,22.22936213075448,A,debt_consolidation,20813.406117300685,9,OWN,575,D,Medium-High Risk,3710.547966998944,631.8781009441994
LC000957,20567.531158485126,0.04313748645583196,22.67147375546328,A,credit_card,26146.80759363594,1,MORTGAGE,826,A,Low Risk,399.25421855057425,792.6459385357513
LC000958,6408.979003251651,0.20322042827623488,6.163767263053968,B,home_improvement,59711.45266224107,5,MORTGAGE,738,C,Medium Risk,586.0959560343889,195.4494790033947
LC000959,9988.501062682382,0.2521361704359514,7.357419167870189,C,credit_card,24812.921251073654,7,RENT,711,C,Medium Risk,1133.3080828530751,310.0508332557125
LC000960,27141.008492791112,0.29606253037620583,10.506457132275399,C,debt_consolidation,31261.793365503796,6,OWN,687,C,Medium Risk,3615.946043102023,882.2317346639834
LC000961,7483.960037753794,0.15412609766615848,18.04767749454303,C,debt_consolidation,79852.61521878534,10,MORTGAGE,765,B,Low-Medium Risk,519.0631000688107,270.7421137834904
LC000962,23094.563283991647,0.22117016855401073,21.98889953720711,B,home_improvement,35457.865201324945,0,MORTGAGE,728,C,Medium Risk,2298.522804390765,881.8592202990409
LC000963,12360.47329043963,0.29285111962988564,14.278955123291329,B,credit_card,25250.79529610862,3,MORTGAGE,688,C,Medium Risk,1628.900299017244,424.1282829635725
LC000964,16678.868421259296,0.3811769271241752,16.92551609293678,B,home_improvement,23416.38620788175,2,MORTGAGE,640,D,Medium-High Risk,2860.919915725828,594.029058628855
LC000965,13660.812103120996,0.1923487731978306,9.392997350320101,A,credit_card,42888.528352759,5,MORTGAGE,744,B,Low-Medium Risk,1182.43820201463,436.9131275822193
LC000966,15670.181493948474,0.024036515110499992,20.489403009870337,A,credit_card,18646.72853032216,8,RENT,836,A,Low Risk,169.49544941860646,586.2750260628627
LC000967,26571.377155527363,0.15343026789038833,23.411906004362457,B,home_improvement,32091.03600861087,8,RENT,765,B,Low-Medium Risk,1834.584081835099,1034.2838324198922
LC000968,13913.65146869525,0.25487135952330725,10.834780792462755,E,credit_card,42899.49217764059,6,MORTGAGE,709,C,Medium Risk,1595.7860695919187,454.4272423080997
LC000969,21992.139208906916,0.12243015534489177,14.906867128809834,A,debt_consolidation,69534.263514291,8,OWN,782,B,Low-Medium Risk,1211.6254588708316,761.3621044763312
LC000970,19281.512065972987,0.26966636683167966,7.550089989114729,A,credit_card,50704.70774426527,7,RENT,701,C,Medium Risk,2339.808887633458,600.2185870221978
LC000971,24910.134960879444,0.0521857868277924,16.064459816333432,C,home_improvement,25411.762618023353,4,OWN,821,A,Low Risk,584.9797468139972,876.5593831996886
LC000972,33104.89217974274,0.4742802451701479,15.050101953240251,A,debt_consolidation,65460.98915564241,8,MORTGAGE,589,D,Medium-High Risk,7065.448370702864,1148.4043620438351
LC000973,26977.16291630751,0.10858451385420469,8.599856714791397,C,debt_consolidation,31264.622984668487,6,MORTGAGE,790,B,Low-Medium Risk,1318.1859541948184,852.8513938054932
LC000974,11448.211357722703,0.06666773981557231,13.95719183612535,C,debt_consolidation,19577.740067632974,4,RENT,813,A,Low Risk,343.4518692676516,391.0347455451552
LC000975,5935.49405183854,0.09013235711976737,12.013883737558139,D,other,33322.206659627904,7,OWN,800,A,Low Risk,240.74103130315484,197.18269977854078
LC000976,12867.921328994753,0.3134320675065274,15.392955755493409,B,debt_consolidation,74539.51009041183,6,MORTGAGE,677,D,Medium-High Risk,1814.9486339961754,448.5508988343403
LC000977,22852.337921007645,0.09938561446564743,16.541778037718387,C,credit_card,39443.32163136452,8,RENT,795,A,Low Risk,1022.0371408151824,809.5462463152228
LC000978,6542.77440452751,0.21676282539988154,6.152920414929771,B,credit_card,36543.584831427135,9,RENT,730,C,Medium Risk,638.2036196457348,199.49752756454268
LC000979,19890.98741603709,0.42851608627237436,19.698107693092,C,credit_card,82339.46701717183,0,MORTGAGE,614,D,Medium-High Risk,3835.623635825968,736.1642489285905
LC000980,22905.285467506677,0.08820756912033269,18.834257253511336,B,credit_card,17753.226916141804,8,OWN,801,A,Low Risk,909.1887979932212,837.6984018328706
LC000981,15027.316724508824,0.35633821438198204,12.5931549517174,A,debt_consolidation,19095.355997399256,6,OWN,654,D,Medium-High Risk,2409.6632438537863,503.3899277162488
LC000982,28127.366112374657,0.2813778794318903,6.9528468402387285,B,credit_card,16188.829794201982,0,MORTGAGE,695,C,Medium Risk,3561.4883838169776,867.8851339788399
LC000983,8197.947594013154,0.02431641635087875,19.588785716130907,B,home_improvement,43753.377694003975,0,RENT,836,A,Low Risk,89.70511811341886,302.95015577837637
LC000984,7254.133452074263,0.3423926432160073,23.193152888606384,C,home_improvement,39468.04213528986,4,MORTGAGE,661,D,Medium-High Risk,1117.692867103815,281.5362958176326
LC000985,26845.662686108102,0.2831144240666443,10.322728728396255,C,debt_consolidation,78540.38135251531,7,RENT,694,C,Medium Risk,3420.177448529204,870.307354777954
LC000986,19864.739486185954,0.022286811187264704,11.823443047266682,C,home_improvement,41016.82135792436,8,RENT,837,A,Low Risk,199.22476419577262,658.1197302058944
LC000987,25652.071892832082,0.18599571710199234,9.30863201067267,A,credit_card,29670.88141905459,5,RENT,747,B,Low-Medium Risk,2147.028978086624,819.4187172400212
LC000988,18044.820158112387,0.2081957435086039,16.384850220207113,C,home_improvement,36348.108158135394,9,RENT,735,C,Medium Risk,1690.5846371837633,637.8362086359756
LC000989,12392.060997173205,0.1515510471395247,8.78714510365419,B,credit_card,38516.9510053012,7,MORTGAGE,766,B,Low-Medium Risk,845.1134191523079,392.83775007980176
LC000990,29573.069530225992,0.12182035229869216,12.41149098230483,D,credit_card,15742.500361652765,5,MORTGAGE,782,B,Low-Medium Risk,1621.170786926632,988.0714065904317
LC000991,28982.476369069376,0.04250473199337685,18.54623425081673,D,other,140809.87035010962,10,MORTGAGE,826,A,Low Risk,554.3515757572522,1055.7447612392082
LC000992,25840.894125632803,0.2563331435287946,16.082087694168273,A,home_improvement,47095.6306907633,5,OWN,709,C,Medium Risk,2980.7449302681985,909.5367665000066
LC000993,13164.354116898881,0.006505952358560634,12.956326157902835,C,credit_card,40336.1816972931,3,MORTGAGE,846,A,Low Risk,38.540997322094555,443.2822404883468
LC000994,22706.920006072614,0.18698571056720587,13.564492832535754,A,debt_consolidation,49393.88905278947,10,OWN,747,B,Low-Medium Risk,1910.6413074576858,771.2743598651742
LC000995,15829.216908200804,0.1314532530046748,16.11799588721813,B,debt_consolidation,51777.21622605961,4,MORTGAGE,777,B,Low-Medium Risk,936.3609247948184,557.4308697185162
LC000996,7747.462199799024,0.16528251361140786,6.105565101968903,B,debt_consolidation,33850.98095026149,1,MORTGAGE,759,B,Low-Medium Risk,576.2340119214676,236.0635625634889
LC000997,32519.407263867284,0.2523824597249808,7.413177632164977,A,debt_consolidation,26486.208217666564,2,RENT,711,C,Medium Risk,3693.297597323955,1010.2595741825261
LC000998,9104.558927568842,0.124557872915039,21.862645219734212,C,debt_consolidation,49007.33908689567,2,RENT,781,B,Low-Medium Risk,510.3200222314216,347.06061503266216
LC000999,33507.12061462407,0.24775015920252424,7.401821803643234,A,home_improvement,44040.08056813169,10,RENT,713,C,Medium Risk,3735.6275100110834,1040.7696236172408
LC001000,18380.17318873867,0.17731671550628542,18.722464731789092,A,debt_consolidation,24222.929182808086,4,OWN,752,B,Low-Medium Risk,1466.6003731187234,671.167662109231
